Method,Start_frame_id,Done_frame_id,Collision,Recovery,Smoothness,Status,Time,World,optimal_time,nav_metric
VLM,0,199,0,0.454946187,-291.3518015,timeout,215.978,world_66.world,8.431327419,0
VLM,200,207,0,2.27E-07,-0.736072918,success,9.579,world_66.world,8.431327419,0.5
VLM,0,5,0,2.98E-07,-0.693498328,success,7.547,world_67.world,8.137590765,0.5
VLM,6,18,0,0.403947447,-12.51743688,success,16.787,world_67.world,8.137590765,0.484755511
VLM,0,5,0,2.96E-07,-0.504243301,success,7.319,world_68.world,7.992671381,0.5
VLM,6,10,0,3.38E-07,-0.189787368,success,6.597,world_68.world,7.992671381,0.5
VLM,0,13,0,0.06451625,-5.174746225,success,17.129,world_69.world,8.295894616,0.484318677
VLM,14,27,0,0.09051264,-7.084279983,success,20.92,world_69.world,8.295894616,0.39655328
VLM,0,5,0,2.73E-07,-0.481134569,success,7.745,world_70.world,8.555485397,0.5
VLM,6,10,0,2.95E-07,-0.138247556,success,7.377,world_70.world,8.555485397,0.5
VLM,0,5,0,3.11E-07,-0.080687099,success,7.171,world_71.world,8.454422867,0.5
VLM,6,10,0,3.27E-07,-0.039355488,success,6.812,world_71.world,8.454422867,0.5
VLM,0,7,0,2.09E-07,-1.907904718,success,10.904,world_72.world,9.048141684,0.5
VLM,8,15,0,2.05E-07,-1.968167222,success,10.91,world_72.world,9.048141684,0.5
VLM,0,4,0,3.21E-07,-0.12662124,success,6.912,world_73.world,7.662817529,0.5
VLM,5,9,0,3.18E-07,-0.075808019,success,6.971,world_73.world,7.662817529,0.5
VLM,0,5,0,3.04E-07,-0.188868594,success,7.345,world_74.world,7.681679114,0.5
VLM,6,10,0,3.13E-07,-0.07492601,success,7.126,world_74.world,7.681679114,0.5
VLM,0,5,0,2.75E-07,-0.685744649,success,8.169,world_75.world,8.598515422,0.5
VLM,6,14,0,0.264505245,-6.564074227,success,13.45,world_75.world,8.598515422,0.5
VLM,0,5,0,2.64E-07,-0.402937203,success,8.43,world_76.world,8.134191098,0.5
VLM,6,10,0,2.89E-07,-0.273387507,success,7.974,world_76.world,8.134191098,0.5
VLM,0,8,0,0.199664564,-7.545024457,success,13.392,world_77.world,7.858846823,0.5
VLM,9,14,0,2.20E-07,-1.200636334,success,10.092,world_77.world,7.858846823,0.5
VLM,0,4,0,3.07E-07,-0.076300569,success,7.001,world_78.world,8.30791726,0.5
VLM,5,9,0,3.09E-07,-0.034107601,success,6.965,world_78.world,8.30791726,0.5
VLM,0,7,0,1.96E-07,-1.028548939,success,10.917,world_79.world,7.915242509,0.5
VLM,8,18,0,0.427339972,-13.01646763,success,19.206,world_79.world,7.915242509,0.412123425
VLM,0,4,0,3.08E-07,-0.101804588,success,7.295,world_80.world,8.100313695,0.5
VLM,5,8,0,3.14E-07,0,success,7.045,world_80.world,8.100313695,0.5
VLM,0,6,0,0.030434993,-0.98071935,success,10.234,world_81.world,8.068852074,0.5
VLM,7,14,1,0.079365262,-0.720705316,success,11.098,world_81.world,8.068852074,0
VLM,0,6,0,2.31E-07,-0.328725169,success,9.823,world_82.world,8.958164793,0.5
VLM,7,11,0,2.76E-07,-0.013511121,success,8.335,world_82.world,8.958164793,0.5
